id,work_title,movement,clef,keysig,timesig,pae_data,rism_id,rism_opac_link,tu_da_link
30627645,Symphonie in G-Dur GWV 599 (1748),1. Allegro,G-2,xF,2/4,"{'8G,BB'D}/{D,G}6-{'DEF}/{8G,BB'D}/{D,G}''4G/{8DDDD}/",450002064,https://opac.rism.info/metaopac/search?View=rism&id=450002064,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-18/0002
30627646,Symphonie in G-Dur GWV 599 (1748),2. Un poco andante,G-2,xF,c,"{'6EEFF}{GGAA},2B/{'6G''C'BF}{GAq8GF}",450002064,https://opac.rism.info/metaopac/search?View=rism&id=450002064,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-18/0002
30627648,Symphonie in G-Dur GWV 599 (1748),3. Gavotte. Allegro,G-2,xF,c,"'4GB/AD4.D{6EF}/4G,G{''8GF}4E/qE2D{8GF}4E/",450002064,https://opac.rism.info/metaopac/search?View=rism&id=450002064,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-18/0002
30627650,Symphonie in G-Dur GWV 599 (1748),4. Andante,G-2,xF,c,'2EB/''4E8-C{C'B}-{3A6.F}/q6A{GFq8FE}-''C,450002064,https://opac.rism.info/metaopac/search?View=rism&id=450002064,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-18/0002
30627652,Symphonie in G-Dur GWV 599 (1748),5. Menuet,G-2,xF,3,"{'6GDEF}4GD/,BG-/{''6C'BAB}''4C-/{6'B''DC'B}4A-/",450002064,https://opac.rism.info/metaopac/search?View=rism&id=450002064,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-18/0002
30627656,Symphonie in G-Dur GWV 581 (1748),1. Presto,G-2,xF,6/8,{'8GB''C}{CEF}/{G'GG}{GGG}/{EGA}{B''CD}/{EC}-4.-/,450002065,https://opac.rism.info/metaopac/search?View=rism&id=450002065,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-19/0002
30627658,Symphonie in G-Dur GWV 581 (1748),2. Gratioso,G-2,,12/8,'8G/''48CEDFFE8--C/{'B''C'A}{GEF}4F8E,450002065,https://opac.rism.info/metaopac/search?View=rism&id=450002065,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-19/0002
30627659,Symphonie in G-Dur GWV 581 (1748),3. Presto,G-2,xF,6/8,{''8GGD}{GGD}/{EDC}qC'4B8A/{8.B''3xCD}{CD6E}{8D'A''3EF6G}/,450002065,https://opac.rism.info/metaopac/search?View=rism&id=450002065,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-19/0002
30627662,Symphonie in G-Dur GWV 582 (1748),1. Allegro,G-2,xF,3/8,"'{3GAB''C}{6DDDD}/{DGD,GB'D}/{3GAB''C}{6DDDD}/",450002066,https://opac.rism.info/metaopac/search?View=rism&id=450002066,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-20/0002
30627663,Symphonie in G-Dur GWV 582 (1748),2. Allegro,G-2,xF,c,"{'8BAB''C}4'BA/G''DD'D/{8BAB''C}4'BA/GDq8C4,B{8AG}/",450002066,https://opac.rism.info/metaopac/search?View=rism&id=450002066,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-20/0002
30627664,Symphonie in G-Dur GWV 582 (1748),3. Un poco allegro,G-2,xF,3,{8.6'GA}/{B''CD'B''CD}/{EFG'B''CD}/{EFG'DEF}/,450002066,https://opac.rism.info/metaopac/search?View=rism&id=450002066,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-20/0002
30627665,Symphonie in G-Dur GWV 582 (1748),4. Vivace,G-2,bBE,3,{''8xFGA}/B4A{6GxF}{GFGA}/4D8-{EDC}/'B''4C,450002066,https://opac.rism.info/metaopac/search?View=rism&id=450002066,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-20/0002
30627667,Symphonie in G-Dur GWV 582 (1748),5. Menuet,G-2,xF,3,''2.G/D/{'8GDA''C'B''D}/q4D2C'4B/D{8GDBG}/,450002066,https://opac.rism.info/metaopac/search?View=rism&id=450002066,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-20/0002
30627671,Symphonie in D-Dur GWV 512 (1748),1. Presto,G-2,xFC,c,'4A/''DDDD/8{DFED}{C'BAG}/{FADF}{A''DFD}/,450002067,https://opac.rism.info/metaopac/search?View=rism&id=450002067,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-21/0002
30627673,Symphonie in D-Dur GWV 512 (1748),2. Andante e piano,G-2,bB,c,"'8A/6{(''D'AF)}8{DD}''F{6(E'AE)}8{,AA}''G/6{(F'AG)}{(FED)}''8{AB}",450002067,https://opac.rism.info/metaopac/search?View=rism&id=450002067,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-21/0002
30627675,Symphonie in D-Dur GWV 512 (1748),3. Presto,G-2,xFC,3/8,{'8DFA}/{''3CD6E}{8DD}/{3DE6F}{8EF}/{GF}-/,450002067,https://opac.rism.info/metaopac/search?View=rism&id=450002067,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-21/0002
30627679,Symphonie in D-Dur GWV 531 (1748),1. Allegro,G-2,xFC,c,'8A/{''DDDD}4D+{8D3AGFE}/{8DDDD}4D+{8D3'AB''CD}/,450002068,https://opac.rism.info/metaopac/search?View=rism&id=450002068,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-22/0002
30627681,Symphonie in D-Dur GWV 531 (1748),2. Andante,G-2,xFC,3/8,3-{''FFF}{F'FFF}{6.F5BxA}/{3B''FFF}{F'FFF}{6.F5BxA}/{3B''DDD},450002068,https://opac.rism.info/metaopac/search?View=rism&id=450002068,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-22/0002
30627682,Symphonie in D-Dur GWV 531 (1748),3. Allegro,G-2,xFC,6/8,''8A/{8.68A'''D''A}{A'''D''A}/{8FD'A}{FDA}/{''8.F6A8F}{FDA}/,450002068,https://opac.rism.info/metaopac/search?View=rism&id=450002068,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-22/0002
30627685,Symphonie in D-Dur GWV 513 (1748),1. Allegro,G-2,xFC,c,{'6D''DC'B}{AGFE}{8D''6FD}{8A'''D}/!{'6DDDD}!ff{8D6FD}/,450002069,https://opac.rism.info/metaopac/search?View=rism&id=450002069,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-23/0002
30627687,Symphonie in D-Dur GWV 513 (1748),2. Andante e piano,G-2,bB,3/4,{''8DF}q6G{8FE}{36.xC'A''EC}/{8DxG}q4G2A/{8'B''D}{8.D6xC}{'36.GEGE}/,450002069,https://opac.rism.info/metaopac/search?View=rism&id=450002069,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-23/0002
30627689,Symphonie in D-Dur GWV 513 (1748),3. Allegro,G-2,xFC,3/8,{''8D3DE6F}{DE}/i/{6D'''8D6DDD}/{DDDDDD}/,450002069,https://opac.rism.info/metaopac/search?View=rism&id=450002069,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-23/0002
30627693,Symphonie in D-Dur GWV 532 (1748),1. Allegro,G-2,xFC,c,{'''6DC}/{8D''ABA}4D'A/{8D''ABA}4D'A/{6DFEF}{GAB''C},450002070,https://opac.rism.info/metaopac/search?View=rism&id=450002070,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-24/0002
30627694,Symphonie in D-Dur GWV 532 (1748),2. Andante,G-2,bB,3,"'4Dq8G4F{8ED}/{,A'F}q4F2E/4Dq8G4F{8ED}/{,A'A}q4A2G/",450002070,https://opac.rism.info/metaopac/search?View=rism&id=450002070,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-24/0002
30627695,Symphonie in D-Dur GWV 532 (1748),3. Menuet,G-2,xFC,3,''4A{8AB'''CD}/i/''4D{8.E3FG}{8FD}/4'GF-/,450002070,https://opac.rism.info/metaopac/search?View=rism&id=450002070,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-24/0002
30627698,Symphonie GWV 557 (1748),1. Allegro,G-2,bBEA,2/4,"{,3B'CD}/{8EGE,B}/{GBB(6B'CD)}/{8EGE,B}/",450002071,https://opac.rism.info/metaopac/search?View=rism&id=450002071,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-25/0002
30627699,Symphonie GWV 557 (1748),2. Andante e piano,G-2,bBEA,12/8,Fehler:533,450002071,https://opac.rism.info/metaopac/search?View=rism&id=450002071,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-25/0002
30627701,Symphonie GWV 557 (1748),3. Presto,G-2,bBEA,6/8,{'6E8GB''3CD}{633EEFGGA6BG}/{'E3EF6GEFD}{E3FGAB''CD}{6E'B}/,450002071,https://opac.rism.info/metaopac/search?View=rism&id=450002071,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-25/0002
30627705,Symphonie GWV 558 (1748),1. Allegro moderato,G-2,bBEA,3,"{'6GGGG}{BBBB}4E/,B--/{'6EEEE}{GGGG}4C/",450002072,https://opac.rism.info/metaopac/search?View=rism&id=450002072,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-26/0002
30627706,Symphonie GWV 558 (1748),2. Andante,G-2,bBEA,6/4,'4G{''8.C3DE}{8D'nB}q4B''2.C/'4G{''8.E3FG}{8FD}q4D2.E/{6'ECEC},450002072,https://opac.rism.info/metaopac/search?View=rism&id=450002072,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-26/0002
30627707,Symphonie GWV 558 (1748),3. Tempo di alla breve,G-2,bBEA,c,'1E/B/''4E{8FE}{DC'BA}/4GE-E/,450002072,https://opac.rism.info/metaopac/search?View=rism&id=450002072,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-26/0002
30627711,Symphonie GWV 559 (1748),1. Vivace,G-2,bBEA,6/4,!{''8.E6F}8E4B8E!f/E4G{8E'BG}{E6GE}{BG''E'B}{''GE8B}/,450002073,https://opac.rism.info/metaopac/search?View=rism&id=450002073,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-27/0002
30627713,Symphonie GWV 559 (1748),2. Un poco andante,G-2,bBEA,c,!{''6GC}8-4-!f/!{6DF}8-{6EG}8-!f/,450002073,https://opac.rism.info/metaopac/search?View=rism&id=450002073,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-27/0002
30627715,Symphonie GWV 559 (1748),3. Allegro,G-2,bBEA,c,'4GE2-/4''E'B2-/'4GE2-/4''E'B2-/,450002073,https://opac.rism.info/metaopac/search?View=rism&id=450002073,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-27/0002
30627716,Symphonie GWV 559 (1748),4. Andante,G-2,bBE,c,{''6.F3B8F}(6-{FE}){(DC'B)}{8BA}-B/{6(FA''C)}4F{6'''C''E}{8DC}-'B/,450002073,https://opac.rism.info/metaopac/search?View=rism&id=450002073,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-27/0002
30627718,Symphonie GWV 559 (1748),5. Presto,G-2,bBEA,3,'4E{8(GEG)}{(BGB)}/''4E'B-/E{8(GEG)}{(BGB)}/''4C'B-/,450002073,https://opac.rism.info/metaopac/search?View=rism&id=450002073,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-27/0002
30627722,Symphonie in F-Dur GWV 563 (1748),1. Allegro,G-2,bB,3,{'(8F''C'B)}{(8AGF)}{(8EDC)}/i/{(8FA''C)}{(6FEFG8A)},450002074,https://opac.rism.info/metaopac/search?View=rism&id=450002074,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-28/0002
30627723,Symphonie in F-Dur GWV 563 (1748),2. Andante,G-2,bB,c,{'6A''DDxC}q8C{D5DE6.F}q6G{FEqFED}qE{DCCE}/q8E4D'B,450002074,https://opac.rism.info/metaopac/search?View=rism&id=450002074,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-28/0002
30627725,Symphonie in F-Dur GWV 563 (1748),3. Allegro,G-2,bB,6/8,''8C/{DC}-{DC}-/{FED}qD4C'8F/{GF}-{GF}-/,450002074,https://opac.rism.info/metaopac/search?View=rism&id=450002074,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-28/0002
30627729,Symphonie in F-Dur GWV 564 (1748),1. Allegro,G-2,bB,c,'4C/FC-A/qG2F4-G/GC-B/qA2G4-''C/,450002075,https://opac.rism.info/metaopac/search?View=rism&id=450002075,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-29/0002
30627730,Symphonie in F-Dur GWV 564 (1748),2. Largo e soave e piano,G-2,bB,3,{'6D''DxCG}qG{8.F6E}q8E4D/{6'EGB''D}q8D4xC-/{'6FA''xCE}q8E4D-/,450002075,https://opac.rism.info/metaopac/search?View=rism&id=450002075,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-29/0002
30627731,Symphonie in F-Dur GWV 564 (1748),3. Allegro,G-2,bB,c,'4F/''CCCF/{3'AB8.''C}2C{'8AF}/''4CCCF/,450002075,https://opac.rism.info/metaopac/search?View=rism&id=450002075,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-29/0002
30627734,Symphonie in F-Dur GWV 567 (1748),1. Allegro,G-2,bB,c,''8F4.A8C4.F/'8A''4.C+{6CFED}{C'BAG}/{8FFGB}qB4A{8G''C}/,450002076,https://opac.rism.info/metaopac/search?View=rism&id=450002076,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-30/0002
30627735,Symphonie in F-Dur GWV 567 (1748),2. Air. Allegro,G-2,bB,c,{'8FFFF}4F{8.Ft3EF}/{8G3GFED}{8C3GFED}8C-4-/,450002076,https://opac.rism.info/metaopac/search?View=rism&id=450002076,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-30/0002
30627736,Symphonie in F-Dur GWV 567 (1748),3. Air en Sarabande,G-2,bBEA,3,''4Cqq6FGr{8(AGF)}q6A{8(GFnE)}/q6nE4FqF2bE/{(8bDFC)}{(CD'F)},450002076,https://opac.rism.info/metaopac/search?View=rism&id=450002076,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-30/0002
30627738,Symphonie in F-Dur GWV 567 (1748),4. Air. Allegro,G-2,bB,3,''8C/{(FAG)}{(F'AB)}{(''CDE)}/i/4FbED/,450002076,https://opac.rism.info/metaopac/search?View=rism&id=450002076,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-30/0002
30627740,Symphonie in F-Dur GWV 567 (1748),5. Andante,G-2,bB,c,'8C/{6.F5GA}{(6GFA)}{6.G5AB}{(6AGB)}8B4A8F/{''6.C5DE6}{(DCE)},450002076,https://opac.rism.info/metaopac/search?View=rism&id=450002076,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-30/0002
30627742,Symphonie in F-Dur GWV 567 (1748),6. Menuet,G-2,bB,3,''2C{3DE8.F}/2.C/'4FGA/''qC'2B4A/''CDE/,450002076,https://opac.rism.info/metaopac/search?View=rism&id=450002076,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-30/0002
30627744,Symphonie in F-Dur GWV 567 (1748),7. Andante,G-2,bB,c,'4Fq6B{8A6GF}{8''C'C}6-''{C6.D3E}/q6E{8F'F}6-{G6.A3nB}q6B{''8C'C}4-/,450002076,https://opac.rism.info/metaopac/search?View=rism&id=450002076,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-30/0002
30627746,Symphonie in F-Dur GWV 567 (1748),8. Menuet,G-2,bB,3,'4FGtA/D2F/4B''CtD/'E2G/''4C{668DCD}{EDE}/,450002076,https://opac.rism.info/metaopac/search?View=rism&id=450002076,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-30/0002
30627750,Symphonie in C-Dur GWV 501 (1748),1. Vivace,G-2,,c,{''8C'GGG}qA4G+{3GCDEFGAB}/{''8C'EEE}qF4E+{3ECDEFGAB}/,450002077,https://opac.rism.info/metaopac/search?View=rism&id=450002077,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-31/0002
30627751,Symphonie in C-Dur GWV 501 (1748),2. Tempo di menuet,G-2,,3,''4C{6DE8F}4E/q6F{8EDq6E8DCq6D8C'B}/''4.G{6AbB}{8A'A}/,450002077,https://opac.rism.info/metaopac/search?View=rism&id=450002077,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-31/0002
30627753,Symphonie in C-Dur GWV 501 (1748),3. Allegro,G-2,,c,''2C4.Ct{6'B''C}/4DC'B''C/'G''C{8.C6'B}4''C/DC2-/,450002077,https://opac.rism.info/metaopac/search?View=rism&id=450002077,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-31/0002
30627755,Symphonie in C-Dur GWV 501 (1748),4. Tempo di menuet,G-2,,3,'2Gqq6AbBr4A/2.A/''2Dqq6EFr4E/q8F{ED}4ED/CGA/,450002077,https://opac.rism.info/metaopac/search?View=rism&id=450002077,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-31/0002
30627756,Symphonie in C-Dur GWV 501 (1748),5. Tempo di Gavotte,G-2,,c,'4EG/8''{C'B''CD}{CEDC}/4DC'EG/8{''DCDE}{DFED}/4EC2G/,450002077,https://opac.rism.info/metaopac/search?View=rism&id=450002077,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-31/0002
30627759,Symphonie in C-Dur GWV 502 (1748),1. Presto,G-2,,c,''2CC/4C{8ED}4C'G/ECEG/''C{8ED}4C'G/,450002078,https://opac.rism.info/metaopac/search?View=rism&id=450002078,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-32/0002
30627761,Symphonie in C-Dur GWV 502 (1748),2. Andante,G-2,,12/8,''8G/q8F48E'B''CDq8F4.E48DG/CD4Eqq6FGr8F,450002078,https://opac.rism.info/metaopac/search?View=rism&id=450002078,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-32/0002
30627763,Symphonie in C-Dur GWV 502 (1748),3. Allegro,G-2,,c,'4B''C/DC'B''C/2'G4B''C/DC'B''C/2G,450002078,https://opac.rism.info/metaopac/search?View=rism&id=450002078,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-32/0002
30627764,Symphonie in C-Dur GWV 502 (1748),4. Tempo di menuet,G-2,,3,{''6AGFE}4AG/{6FEDC}4ED/{8CE}4GE/i/,450002078,https://opac.rism.info/metaopac/search?View=rism&id=450002078,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-32/0002
30627766,Symphonie in C-Dur GWV 502 (1748),5. Menuet,G-2,,3,''2C{8EG}/i/{'AB''CDEF}/4G{8FE}4D/{8EG}2C/,450002078,https://opac.rism.info/metaopac/search?View=rism&id=450002078,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-32/0002
30627770,Symphonie in D-Dur GWV 514 (1748),1. Vivace,G-2,xFC,c,'''4D{''(6ADE)}{(6FED)}{8A'A}4-/8-4A8GqF4E-/,450002079,https://opac.rism.info/metaopac/search?View=rism&id=450002079,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-33/0002
30627772,Symphonie in D-Dur GWV 514 (1748),2. Andante e piano,G-2,xFC,c,2-{'8Bt''F}4-/{8FtB}4-2-/,450002079,https://opac.rism.info/metaopac/search?View=rism&id=450002079,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-33/0002
30627775,Symphonie in D-Dur GWV 514 (1748),3. Menuet,G-2,xFC,3,{''8.Dt6E}q8E4F+{8FA}/4AG-/{8.Ct6D}q8D4E+{8EG}/4GF-/,450002079,https://opac.rism.info/metaopac/search?View=rism&id=450002079,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-33/0002
30627777,Symphonie in D-Dur GWV 514 (1748),4. Gavotte. Allegro,G-2,xFC,c,''668!{DEF}{CDE}!/ff/4D'D''AF/,450002079,https://opac.rism.info/metaopac/search?View=rism&id=450002079,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-33/0002
30627781,Symphonie in D-Dur GWV 533 (1748),1. Allegro,G-2,xFC,3/4,{''8D'DDD}{D3DEFG}/{8ADDD}{D3DEFG}/{6A''DC'B}{AGFE},450002080,https://opac.rism.info/metaopac/search?View=rism&id=450002080,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-34/0002
30627782,Symphonie in D-Dur GWV 533 (1748),2. Andante,G-2,xFC,c,'8F/B4B{6.B5''CD}8C4F'8F/B4B{6.B5''CD}8C'4F{''6.C3E}/,450002080,https://opac.rism.info/metaopac/search?View=rism&id=450002080,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-34/0002
30627784,Symphonie in D-Dur GWV 533 (1748),3. Menuet,G-2,xFC,3,'8{D''D'E''D'F''D}/{'E''D'F''D'G''D}/{'F''D'G''D'A''D}/4'BA-/,450002080,https://opac.rism.info/metaopac/search?View=rism&id=450002080,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-34/0002
30627785,Symphonie in D-Dur GWV 533 (1748),4. Andante,G-2,xF,c,'8D/{6.38GBA}{A''C'B}{36.BG''C'A}{BGAF}/{6.G3B8A}-A{6.B5''CD},450002080,https://opac.rism.info/metaopac/search?View=rism&id=450002080,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-34/0002
30627787,Symphonie in D-Dur GWV 533 (1748),5. Menuet,G-2,xFC,3,''4A'''D''F/D8{E'''DC''E}/4DBD/DnC-/,450002080,https://opac.rism.info/metaopac/search?View=rism&id=450002080,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-34/0002
30627789,Symphonie in D-Dur GWV 533 (1748),6. Andante,G-2,xFC,c,'8F/{B''DFB}D4Cq8ED/{6'(BxAB)}{(B''CxD)}{8.E6F}q8E{nDC}-'F/,450002080,https://opac.rism.info/metaopac/search?View=rism&id=450002080,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-34/0002
30627791,Symphonie in D-Dur GWV 533 (1748),7. Air en Bourrée,G-2,xFC,c,''4F/ED'A''F/i/8{EC'B''C}{DEFxG}/4A'A-''D/,450002080,https://opac.rism.info/metaopac/search?View=rism&id=450002080,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-34/0002
30627794,Symphonie in D-Dur GWV 534 (1748),1. Allegro,G-2,xFC,3,{''6D'DDD}!{DDDD}!f/{''F'DDD}!{DDDD}!f/{''A'DDD}{DDDD},450002081,https://opac.rism.info/metaopac/search?View=rism&id=450002081,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-35/0002
30627795,Symphonie in D-Dur GWV 534 (1748),2. Rejouisance. Allegro,G-2,xFC,c,'8{DAAA}4A''D/8'{A''FFF}4FA/'DAA''D/,450002081,https://opac.rism.info/metaopac/search?View=rism&id=450002081,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-35/0002
30627796,Symphonie in D-Dur GWV 534 (1748),3. Andante,G-2,xF,3,{86.3'GDB}{BDB}{ADA}/q4A2.G/{86.3GD''D}{D'D''D}{C'D''C}/,450002081,https://opac.rism.info/metaopac/search?View=rism&id=450002081,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-35/0002
30627798,Symphonie in D-Dur GWV 534 (1748),4. Menuet,G-2,xFC,3,'2D{''6D'8.A}/''q6G{8FE}q4E2D/'A{6''E8.'A}/''q6A{8GF},450002081,https://opac.rism.info/metaopac/search?View=rism&id=450002081,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-35/0002
30627799,Symphonie in D-Dur GWV 534 (1748),5. Lira,G-2,xFC,c,''4A/AGFE/D2E4F/'AGFE/q4E2D4-A/,450002081,https://opac.rism.info/metaopac/search?View=rism&id=450002081,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-35/0002
30627800,Symphonie in D-Dur GWV 534 (1748),6. Air en Menuet. Allegro,G-2,xFC,3/8,{'8AB''C}/{D8.E3FG}/{6FAGFED}/{C'B}{AGFE}/,450002081,https://opac.rism.info/metaopac/search?View=rism&id=450002081,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-35/0002
30627804,Symphonie in G-Dur GWV 583 (1748),1. Allegro,G-2,xF,3/8,{'6G6.A''3C}/{CEDC}{'6.B3B''6.C3E}/{EGFE}{6.D3D6.E3G}/{GBAG}{FGFE}{DC'BA}/,450002082,https://opac.rism.info/metaopac/search?View=rism&id=450002082,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-36/0002
30627805,Symphonie in G-Dur GWV 583 (1748),2. Presto,G-2,xF,c,''2G/'4BB''q8C'4BA/qA2G''G/'4BB''q8C'4BA/,450002082,https://opac.rism.info/metaopac/search?View=rism&id=450002082,http://tudigit.ulb.tu-darmstadt.de/show/Mus-Ms-470-36/0002
